name,age,sex,love_in,love_out_land,love_out_sky,city,area,building
张三55,79,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三56,49,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三57,80,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三58,51,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三59,11,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三60,39,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三61,81,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三62,38,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三63,59,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三64,96,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三65,15,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三66,15,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三67,47,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三68,16,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三69,82,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三70,88,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三71,93,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三72,13,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三73,15,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三74,17,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三75,17,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三76,70,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三77,68,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三78,50,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三79,49,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三80,25,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三81,46,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三82,93,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三83,37,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三84,92,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三85,38,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三86,98,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三87,61,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三88,39,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三89,59,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三90,80,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三91,20,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三92,30,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三93,87,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三94,11,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三95,99,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三96,76,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三97,70,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三98,11,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三99,46,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三100,25,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三101,86,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三102,30,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三103,16,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三104,34,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三105,48,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三106,65,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三107,95,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三108,84,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三109,69,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三110,33,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三111,100,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三112,43,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三113,84,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三114,82,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三115,76,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三116,14,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三117,45,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三118,95,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三119,21,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三120,66,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三121,83,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三122,30,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三123,63,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三124,57,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三125,17,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三126,44,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三127,16,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三128,88,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三129,90,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三130,62,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三131,28,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三132,51,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三133,12,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三134,54,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三135,45,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三136,89,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三137,58,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三138,21,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三139,90,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三140,78,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三141,47,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三142,97,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三143,25,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三144,75,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三145,18,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三146,10,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三147,90,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三148,52,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三149,53,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三150,15,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三151,13,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三152,42,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三153,74,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三154,10,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三155,46,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三156,65,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三157,90,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三158,72,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三159,96,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三160,34,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三161,26,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三162,100,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三163,78,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三164,62,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三165,31,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三166,98,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三167,78,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三168,34,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三169,86,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三170,70,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三171,96,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三172,20,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三173,78,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三174,51,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三175,20,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三176,85,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三177,91,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三178,19,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三179,69,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三180,19,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三181,96,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三182,40,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三183,89,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三184,64,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三185,54,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三186,52,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三187,82,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三188,77,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三189,34,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三190,84,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三191,79,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三192,28,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三193,33,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三194,74,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三195,55,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三196,67,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三197,88,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三198,65,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三199,75,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三200,82,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三201,19,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三202,69,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三203,73,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三204,33,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三205,36,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三206,83,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三207,41,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三208,67,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三209,15,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三210,97,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三211,57,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三212,59,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三213,43,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三214,61,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三215,17,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三216,72,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三217,69,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三218,49,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三219,63,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三220,66,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三221,92,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三222,14,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三223,22,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三224,20,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三225,20,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三226,48,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三227,68,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三228,37,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三229,26,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三230,17,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三231,32,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三232,48,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三233,37,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三234,12,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三235,37,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三236,83,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三237,12,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三238,76,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三239,25,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三240,44,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三241,28,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三242,44,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三243,93,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三244,30,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三245,26,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三246,71,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三247,74,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三248,50,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三249,77,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三250,70,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三251,90,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三252,86,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三253,53,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三254,61,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三255,35,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三256,95,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三257,93,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三258,63,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三259,57,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三260,77,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三261,56,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三262,58,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三263,70,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三264,66,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三265,40,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三266,70,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三267,68,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三268,59,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三269,89,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三270,86,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三271,19,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三272,45,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三273,67,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三274,99,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三275,96,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三276,84,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三277,99,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三278,14,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三279,69,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三280,58,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三281,50,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三282,80,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三283,81,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三284,82,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三285,21,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三286,72,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三287,19,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三288,23,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三289,94,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三290,81,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三291,95,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三292,10,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三293,17,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三294,11,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三295,69,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三296,47,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三297,10,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三298,19,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三299,71,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三300,65,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三301,12,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三302,28,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三303,37,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三304,95,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三305,31,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三306,98,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三307,84,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三308,90,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三309,29,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三310,72,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三311,70,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三312,98,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三313,49,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三314,85,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三315,86,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三316,80,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三317,69,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三318,31,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三319,46,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三320,24,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三321,11,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三322,37,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三323,48,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三324,29,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三325,19,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三326,69,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三327,12,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三328,100,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三329,17,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三330,98,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三331,95,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三332,44,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三333,33,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三334,40,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三335,90,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三336,69,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三337,45,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三338,55,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三339,58,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三340,20,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三341,89,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三342,11,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三343,75,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三344,43,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三345,36,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三346,91,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三347,30,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三348,18,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三349,96,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三350,74,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三351,99,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三352,52,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三353,71,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三354,74,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三355,37,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三356,70,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三357,41,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三358,11,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三359,42,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三360,77,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三361,35,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三362,24,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三363,89,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三364,40,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三365,89,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三366,99,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三367,28,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三368,26,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三369,46,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三370,32,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三371,39,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三372,34,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三373,62,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三374,100,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三375,48,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三376,47,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三377,39,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三378,62,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三379,76,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三380,53,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三381,53,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三382,30,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三383,94,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三384,50,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三385,19,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三386,52,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三387,44,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三388,72,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三389,82,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三390,91,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三391,88,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
