name,age,sex,love_in,love_out_land,love_out_sky,city,area,building
张三48,18,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三49,55,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三50,56,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三51,62,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三52,32,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三53,18,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三54,100,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三55,15,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三56,61,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三57,63,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三58,49,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三59,33,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三60,22,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三61,34,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三62,38,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三63,65,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三64,66,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三65,63,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三66,34,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三67,17,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三68,53,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三69,49,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三70,78,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三71,17,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三72,18,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三73,50,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三74,87,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三75,20,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三76,21,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三77,21,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三78,18,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三79,61,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三80,30,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三81,15,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三82,20,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三83,18,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三84,59,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三85,64,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三86,39,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三87,67,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三88,80,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三89,36,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三90,60,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三91,62,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三92,69,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三93,25,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三94,23,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三95,96,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三96,64,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三97,54,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三98,17,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三99,39,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三100,64,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三101,73,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三102,10,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三103,55,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三104,31,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三105,83,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三106,29,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三107,84,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三108,99,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三109,66,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三110,43,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三111,70,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三112,27,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三113,95,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三114,52,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三115,42,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三116,49,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三117,88,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三118,72,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三119,45,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三120,72,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三121,60,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三122,69,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三123,92,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三124,57,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三125,49,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三126,88,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三127,80,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三128,96,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三129,38,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三130,17,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三131,47,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三132,55,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三133,40,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三134,52,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三135,45,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三136,64,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三137,92,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三138,54,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三139,58,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三140,47,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三141,95,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三142,92,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三143,60,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三144,87,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三145,45,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三146,66,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三147,40,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三148,30,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三149,63,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三150,98,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三151,78,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三152,75,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三153,27,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三154,46,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三155,21,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三156,67,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三157,17,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三158,26,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三159,15,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三160,97,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三161,30,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三162,20,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三163,15,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三164,93,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三165,16,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三166,32,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三167,83,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三168,21,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三169,36,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三170,86,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三171,13,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三172,27,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三173,54,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三174,38,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三175,36,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三176,15,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三177,85,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三178,24,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三179,34,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三180,30,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三181,76,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三182,95,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三183,53,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三184,36,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三185,15,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三186,53,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三187,73,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三188,55,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三189,92,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三190,45,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三191,55,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三192,57,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三193,97,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三194,25,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三195,64,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三196,13,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三197,16,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三198,76,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三199,25,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三200,16,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三201,65,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三202,66,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三203,45,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三204,96,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三205,45,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三206,31,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三207,26,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三208,59,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三209,80,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三210,13,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三211,71,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三212,92,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三213,85,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三214,39,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三215,24,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三216,35,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三217,99,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三218,67,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三219,23,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三220,89,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三221,94,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三222,19,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三223,91,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三224,99,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三225,42,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三226,15,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三227,77,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三228,27,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三229,56,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三230,21,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三231,10,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三232,72,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三233,65,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三234,79,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三235,39,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三236,15,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三237,35,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三238,29,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三239,94,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三240,39,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三241,15,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三242,96,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三243,85,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三244,72,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三245,38,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三246,67,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三247,78,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三248,95,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三249,29,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三250,88,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三251,83,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三252,35,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三253,51,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三254,48,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三255,97,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三256,61,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三257,46,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三258,79,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三259,93,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三260,25,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三261,68,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三262,65,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三263,73,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三264,55,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三265,47,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三266,51,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三267,52,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三268,93,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三269,33,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三270,45,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三271,47,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三272,85,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三273,93,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三274,91,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三275,68,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三276,26,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三277,65,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三278,84,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三279,83,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三280,49,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三281,98,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三282,61,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三283,13,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三284,86,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三285,58,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三286,68,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三287,62,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三288,77,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三289,48,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三290,24,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三291,22,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三292,19,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三293,53,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三294,88,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三295,12,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三296,89,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三297,33,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三298,31,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三299,45,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三300,95,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三301,82,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三302,35,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三303,57,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三304,70,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三305,53,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三306,72,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三307,25,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三308,63,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三309,38,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三310,72,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三311,93,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三312,18,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三313,14,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三314,31,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三315,92,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三316,71,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三317,88,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三318,53,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三319,51,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三320,58,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三321,39,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三322,62,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三323,33,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三324,14,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三325,68,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三326,24,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三327,46,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三328,17,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三329,84,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三330,57,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三331,69,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三332,33,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三333,31,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三334,80,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三335,41,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三336,64,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三337,98,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三338,19,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三339,16,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三340,32,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三341,79,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三342,70,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三343,88,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三344,50,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三345,67,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三346,22,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三347,30,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三348,36,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三349,29,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三350,40,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三351,63,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三352,65,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三353,98,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名
张三354,62,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三355,79,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三356,95,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三357,35,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三358,61,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三359,55,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三360,79,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三361,68,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三362,84,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三363,61,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三364,17,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三365,28,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三366,59,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三367,73,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三368,60,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三369,76,男,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三370,92,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三371,67,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三372,20,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三373,22,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三374,10,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三375,44,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
张三376,63,女,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三377,84,女,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三378,42,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三379,42,男,乒乓球,爬山,跳伞,上海,区域名称,小区名
张三380,80,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三381,65,女,羽毛球,跑步,跳伞,上海,区域名称,小区名
张三382,14,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三383,15,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三384,79,女,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三385,85,男,羽毛球,爬山,跳伞,上海,区域名称,小区名
张三386,48,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三387,74,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三388,18,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名
张三389,81,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三390,74,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名
张三391,98,男,乒乓球,跑步,跳伞,上海,区域名称,小区名
张三392,32,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名
